ticker,outcome,venue,primary_exchange,con_id,candidates,detail,attempts,elapsed_s,unexpected_venue
IGN,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.002,no
IGTR,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.002,no
IIGV,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.002,no
INC,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
INDF,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
INFR,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.002,no
INNO,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
IPDP,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
IPPP,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.011,no
IQDE,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
IQIN,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
IRBO,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
IRET,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
ISDB,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.002,no
ISDX,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
ISEM,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
ISZE,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
ITDA,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
IUSS,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
IVDG,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
IVEG,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
IVLC,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
IVRA,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
IVSG,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.007,no
IWFH,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
IWIN,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
IWTR,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
IXSE,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.002,no
JCTR,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
JFWD,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.007,no
JIDA,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.008,no
JJA,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
JJC,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
JJE,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
JJG,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
JJM,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
JJN,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
JJP,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
JJS,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
JJT,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.008,no
JJU,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.010,no
JO,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
JPMO,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
JRNY,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.009,no
JULD,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.007,no
JULQ,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
JUNE,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
JZRO,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.010,no
KALL,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
KBND,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.007,no
KBUY,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
KBWR,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.010,no
KDIV,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
KEJI,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
KEM,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.009,no
KESG,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.014,no
KEUA,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.008,no
KFVG,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
KFYP,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.010,no
KLCD,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
KLDW,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.007,no
KLNE,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
KLXY,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.007,no
KMED,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
KMET,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.007,no
KNGS,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
KOCG,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
KOIN,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
KPOP,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
KRMA,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.008,no
KRUZ,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.002,no
KSEA,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
LAYS,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
LCDL,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.001,no
LCG,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.007,no
LD,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
LEAD,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.002,no
LIVR,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
LMBO,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
LNGG,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
LNGZ,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
LQIG,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.008,no
LQPE,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
LSST,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
LUX,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
LUXX,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.008,no
LVOL,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.008,no
LYFE,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.010,no
MAAX,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.010,no
MAGA,ambiguous,,,,ARCA|BATS,2 contracts across 2 venues,1,0.119,no
MAGQ,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
MARB,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
MBCC,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.009,no
MBNE,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
MCSE,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.002,no
MDCP,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
MINC,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
MJUS,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.002,no
MLPO,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.002,no
MMLG,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.009,no
MNTL,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
MOHR,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
MOON,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
MPAY,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
MRAD,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.002,no
MSDD,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
MSII,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
MSVX,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.001,no
MTVR,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.008,no
MVPS,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
NBCC,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
NBCT,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.001,no
NBGR,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
NDVG,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
NETZ,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
NGE,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.002,no
NIB,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
NSCR,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
NSCS,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
NTZG,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
NUSI,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.010,no
NVQ,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
NWLG,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.008,no
NXTV,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
NZUS,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
OAIA,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
OCFS,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
OCTD,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
OCTQ,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.007,no
OEUR,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
OFOS,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.007,no
OIL,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
OLO,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
OOQB,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.010,no
OOSB,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.010,no
OOTO,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
OPPX,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
PAK,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
PBDM,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.007,no
PBEE,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.009,no
PBND,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
PBS,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
PBSM,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
PCEM,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.008,no
PCRB,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
PFUT,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.011,no
PGAL,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
PGM,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.010,no
PHB,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.010,no
PHYD,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.015,no
PIN,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.008,no
PJBF,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.008,no
PLAT,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.008,no
PLDR,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.008,no
PLRG,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
PLW,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
POTX,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.009,no
PP,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.010,no
PPEM,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
PPIE,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.007,no
PRMN,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.008,no
PSDN,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.002,no
PSJ,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
PSMB,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
PSMC,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.007,no
PSMG,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.007,no
PSMM,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
PTEC,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
PULT,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
PUTD,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.002,no
PUTW,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.010,no
PWC,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
PXQ,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.002,no
PXUS,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
PYPE,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.002,no
QCON,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
QDCC,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.002,no
QDYN,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
QHDG,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
QPFF,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.009,no
QQC,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.013,no
QQD,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
QQJG,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.007,no
QQQN,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.001,no
QRFT,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
QSWN,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.008,no
QUVU,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.008,no
QYLE,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.008,no
RATE,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
RAYC,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
RAYD,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
RAYE,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
RAYS,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
RBND,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.009,no
REKT,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
RENW,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
RESD,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.008,no
RESE,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
RESP,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.008,no
RFEU,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
RGI,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.007,no
RHS,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.009,no
RINC,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.010,no
RJMG,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
RNDM,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.007,no
RNDV,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.009,no
RNEW,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
RNLC,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
RNMC,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.007,no
RNSC,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
RNWZ,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.008,no
RODE,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
ROOF,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.007,no
RORO,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.009,no
RPHS,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
RRH,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
RSHO,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
RSPY,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.007,no
RTL,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.010,no
RTM,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
RUFF,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.008,no
RVRB,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.010,no
RYE,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.008,no
RYF,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
RYH,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.007,no
RYJ,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.009,no
RYT,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.009,no
RYU,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.002,no
SAEF,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.007,no
SAVN,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.007,no
SCLS,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
SDEF,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
SDEI,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.002,no
SDGA,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
SENT,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
SFIG,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
SFYX,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
SGG,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
SILX,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
SIXG,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
SLY,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
SMAP,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
SMDY,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.007,no
SMI,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
SMLE,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
SMQ,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
SNLN,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
SNPV,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
SNPX,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
SOGU,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
SOLR,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
SPCY,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
SPCZ,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
SPMV,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
SPQ,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
SPVU,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
SPXB,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
SPYB,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
SQEW,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
SQY,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
SSLY,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
SSPX,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
STLG,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
STLV,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
STRV,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
STXI,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
STXM,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
SUBS,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
SWIN,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
SXUS,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
SYNB,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
SYUS,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
SZNE,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
TDSA,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
TDSD,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
TDSE,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
TEMP,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.001,no
TGIF,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.002,no
TGR,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.001,no
THCX,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
TMET,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.002,no
TOKE,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.008,no
TPHE,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
TPLE,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.002,no
TPMN,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.001,no
TRPL,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.002,no
TSJA,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
TSLH,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
TSOC,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
TTAC,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
TTAI,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
TWIO,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
TXSS,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.002,no
ULTR,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.001,no
URAX,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
USCF,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
USEQ,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
USI,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
USLB,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.001,no
USVT,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
UTRN,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
UVDV,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
VALT,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
VCAR,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
VCLO,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
VIRS,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
VMOT,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
VNMC,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
VPN,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.002,no
VWI,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
VWID,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
WBAT,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
WBND,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
WEIX,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
WFH,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.002,no
WFHY,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
WFIG,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
WGRO,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
WINC,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
